name,homeurl,domain,country
portalmoznews,https://portalmoznews.com/,general,moz
pragmatismopolitico,https://www.pragmatismopolitico.com.br/,general,bra
primeiraedicao,http://primeiraedicao.com.br/,general,bra
primeirapagina_to,http://www.primeirapagina-to.com.br/,general,bra
progresso,https://www.progresso.com.br/,general,bra
ptjornal,http://ptjornal.com/,general,prt
publico,https://www.publico.pt/,general,prt
r7,https://www.r7.com/,general,bra
rac,https://correio.rac.com.br/,general,bra
radiojovem,https://www.radiojovem.info/,general,gnb
record,https://www.record.pt/,general,prt
regiao_sul,https://regiao-sul.pt/,general,prt
regiaodeagueda,http://www.regiaodeagueda.com/,general,prt
reporterbrasil,https://reporterbrasil.org.br/,general,bra
revistaforum,https://revistaforum.com.br/,general,bra
rispito,http://www.rispito.com/,general,gnb
rodaviva,http://www.rodaviva.pt/,general,prt
sabado,https://www.sabado.pt/,general,prt
sapo,http://www.sapo.mz/,general,moz
sapo,https://sol.sapo.pt/,general,prt
sapo,https://ionline.sapo.pt/,general,prt
sapo,http://jornaldeeconomia.sapo.ao/,general,ago
sapo,http://www.sapo.ao/,general,ago
sapo,http://jornaldeangola.sapo.ao/,general,ago
sapo,http://tpa.sapo.ao/,general,ago
sapo,http://jornaldosdesportos.sapo.ao/,general,ago
soberaniadopovo,https://www.soberaniadopovo.pt/index/,general,prt
stop,http://stop.co.mz/,general,moz
stpdigital,https://stpdigital.net/en/,general,stp
superesportes,https://www.mg.superesportes.com.br/,general,bra
telanon,https://www.telanon.info/,general,stp
terra,https://www.terra.com.br/,general,bra
terrasdabeira,http://www.terrasdabeira.com/,general,prt
trbn,https://www.trbn.com.br/,general,bra
tribunadojurua,https://tribunadojurua.com.br/,general,bra
tribunadoplanalto,http://tribunadoplanalto.com.br/,general,bra
tribunadosertao,http://www.tribunadosertao.com.br/,general,bra
tribunafeirense,http://www.tribunafeirense.com.br/,general,bra
tribunaonline,https://tribunaonline.com.br/,general,bra
tribunapr,https://www.tribunapr.com.br/,general,bra
tvm,https://www.tvm.co.mz/,general,moz
uai,https://www.uai.com.br/,general,bra
ul,http://analisesocial.ics.ul.pt/,general,prt
uol,https://www.band.uol.com.br/,general,bra
uol,https://www.uol.com.br/,general,bra
uol,https://www.folha.uol.com.br/,general,bra
uol,http://atarde.uol.com.br/,general,bra
uol,https://ne10.uol.com.br/,general,bra
uol,https://noticias.uol.com.br/,general,bra
valor,https://www.valor.com.br/,general,bra
verangola,https://www.verangola.net/va/,general,ago
verdade,http://www.verdade.co.mz/,general,moz
verdesmares,https://diariodonordeste.verdesmares.com.br/,general,bra
voxnovaangola,https://voxnovaangola.com/,general,ago
vozdeangola,https://www.vozdeangola.com/,general,ago
wort,https://www.wort.lu/pt,general,lux
yahoo,https://br.noticias.yahoo.com/,general,bra
