name,homeurl,domain,country
24h,http://24h.md/,general,mda
acasa,https://www.acasa.ro/,general,rou
adevarul,https://adevarul.ro/moldova/,general,mda
adevarul,https://adevarul.ro/,general,rou
agerpres,https://www.agerpres.ro/,general,rou
alba24,https://alba24.ro/,general,rou
antena3,https://jurnalul.antena3.ro/,general,rou
aradon,https://www.aradon.ro/,general,rou
bihon,https://www.bihon.ro/,general,rou
bursa,https://www.bursa.ro/,general,rou
bzb,http://www.bzb.ro/,general,rou
bzc,http://www.bzc.ro/,general,rou
bzi,https://www.bzi.ro/,general,rou
capital,https://www.capital.ro/,general,rou
click,https://www.click.ro/,general,rou
contrafort,http://www.contrafort.md/,general,mda
cotidianul,https://www.cotidianul.ro/,general,rou
cronicaromana,http://cronicaromana.net/,general,rou
cugetliber,https://www.cugetliber.ro/,general,rou
curentul,https://www.curentul.info/,general,rou
curier,https://www.curier.ro/,general,rou
curierulnational,https://curierulnational.ro/,general,rou
cuvintul,http://cuvintul.md/,general,mda
cvlpress,https://cvlpress.ro/,general,rou
dcnews,https://www.dcnews.ro/,general,rou
desteptarea,https://www.desteptarea.ro/,general,rou
diasporaro,http://www.diasporaro.com/,general,rou
diez,https://diez.md/,general,mda
eazi,http://www.eazi.ro/,general,rou
estcurier,http://estcurier.md/,general,mda
evz,https://evz.ro/,general,rou
flux,http://flux.md/,general,mda
gandul,https://www.gandul.ro/,general,rou
gazetadesud,http://gazetadesud.md/,general,mda
gds,https://www.gds.ro/,general,rou
graiulsalajului,http://www.graiulsalajului.ro/,general,rou
gsp,https://www.gsp.ro/,general,rou
hotnews,http://www.hotnews.md/,general,mda
jurnal,http://www.jurnal.md/,general,mda
libertatea,https://www.libertatea.ro/,general,rou
limbaromana,http://www.limbaromana.md/,general,mda
manager,https://www.manager.ro/,general,rou
mediafax,https://www.mediafax.ro/,general,rou
moldova_suverana,http://moldova-suverana.md/,general,mda
monitorulbt,https://www.monitorulbt.ro/,general,rou
monitorulcj,http://www.monitorulcj.ro/,general,rou
monitorulexpres,http://www.monitorulexpres.ro/,general,rou
monitorulsv,https://www.monitorulsv.ro/,general,rou
national,https://www.national.ro/,general,rou
obiectivdesuceava,http://www.obiectivdesuceava.ro/,general,rou
observatorulph,https://www.observatorulph.ro/,general,rou
opiniatransilvana,https://opiniatransilvana.ro/,general,rou
prosport,https://www.prosport.ro/,general,rou
publika,https://www.publika.md/,general,mda
realitatea,https://www.realitatea.net/,general,rou
replicaonline,https://www.replicaonline.ro/,general,rou
romanialibera,https://romanialibera.ro/,general,rou
sputnik,https://sputnik.md/,general,mda
stirilepescurt,http://www.stirilepescurt.ro/,general,rou
thepoc,https://www.thepoc.ro/,general,rou
timesnewroman,https://www.timesnewroman.ro/,general,rou
timpul,https://www.timpul.md/,general,mda
trm,http://www.trm.md/,general,mda
unghiul,http://unghiul.com/,general,mda
unimedia,https://unimedia.info/,general,mda
yam,https://news.yam.md/,general,mda
zdbc,https://zdbc.ro/,general,rou
zdg,https://www.zdg.md/,general,mda
zf,https://www.zf.ro/,general,rou
ziare,http://www.ziare.com/,general,rou
ziarulargesul,https://ziarulargesul.ro/,general,rou
ziarullumina,https://ziarullumina.ro/,general,rou
ziarulnational,https://www.ziarulnational.md/,general,mda
ziarulprahova,http://ziarulprahova.ro/,general,rou
ziarulunirea,https://ziarulunirea.ro/,general,rou
ziuaconstanta,https://www.ziuaconstanta.ro/,general,rou
