name,homeurl,domain,country
fasozine,http://www.fasozine.com/,general,bfa
fdesouche,http://www.fdesouche.com/,general,fra
foot221,http://foot221.com/,general,sen
foot224,http://www.foot224.co/,general,gin
france,https://www.france.tv/,general,fra
france24,https://www.france24.com/fr/,general,fra
francesoir,http://www.francesoir.fr/,general,fra
francetvinfo,https://la1ere.francetvinfo.fr/mayotte/,general,com
fraternitebj,https://www.fraternitebj.info/,general,ben
fraternitenews,https://fraternitenews.info/,general,tgo
gabonallsport,http://gabonallsport.info/,general,gab
gabonews,http://www.gabonews.com/,general,gab
gaboninitiatives,https://www.gaboninitiatives.com/,general,gab
gabonmediatime,https://www.gabonmediatime.com/,general,gab
gabonreview,http://www.gabonreview.com/,general,gab
galsen221,https://galsen221.com/,general,sen
gnakrylive,https://www.gnakrylive.com/,general,gin
gnet,https://www.gnet.tn/,general,tun
golfegroupe,http://www.golfegroupe.com/,general,ben
grandbaie,http://www.grandbaie.mu/,general,mus
grenzecho,https://www.grenzecho.net/,general,bel
guinee360,https://www.guinee360.com/,general,gin
guinee7,https://guinee7.com/,general,gin
guineeactu,http://guineeactu.info/,general,gin
guineefoot,https://guineefoot.info/,general,gin
guineelive,https://guineelive.com/,general,gin
guineematin,https://guineematin.com/,general,gin
guineenews,https://www.guineenews.org/,general,gin
h24info,https://www.h24info.ma/,general,mar
habarizacomores,https://www.habarizacomores.com/,general,com
haiti24,http://haiti24.net/,general,hti
haiti_progres,http://haiti-progres.com/,general,hti
haitiliberte,https://haitiliberte.com/,general,hti
haitilibre,https://www.haitilibre.com/,general,hti
hauteprovenceinfo,http://www.hauteprovenceinfo.com/,general,fra
hpnhaiti,http://www.hpnhaiti.com/nouvelles/,general,hti
huffingtonpost,https://www.huffingtonpost.fr/,general,fra
humanite,https://www.humanite.fr/,general,fra
icibenin,http://www.icibenin.com/,general,ben
icilome,https://www.icilome.com/,general,tgo
iciniger,http://www.iciniger.com/,general,ner
igfm,http://www.igfm.sn/,general,sen
ilemaurice_tourisme,http://ilemaurice-tourisme.info/,general,mus
independantexpress,http://www.independantexpress.net/,general,tgo
info241,http://info241.com/,general,gab
info_mali,https://www.info-mali.com/,general,mli
info_matin,http://info-matin.ml/,general,mli
infodujour,https://infodujour.fr/,general,fra
infokmada,http://www.infokmada.com/,general,mdg
infomoris,https://infomoris.com/,general,mus
infosgabon,https://fr.infosgabon.com/,general,gab
inovaovao,http://www.inovaovao.com/,general,mdg
inside,https://www.inside.news/,general,mus
ionnews,https://ionnews.mu/,general,mus
isanganiro,https://isanganiro.org/,general,bdi
itaraburundi,https://fr.itaraburundi.com/,general,bdi
iwacu_burundi,https://www.iwacu-burundi.org/,general,bdi
jeanmarcmorandini,https://www.jeanmarcmorandini.com/,general,fra
jeuneafrique,https://www.jeuneafrique.com/pays/tchad/,general,tcd
jeuneafrique,https://www.jeuneafrique.com/pays/seychelles/,general,syc
jeuneafrique,https://www.jeuneafrique.com/pays/burundi/,general,bdi
jeuneafrique,https://www.jeuneafrique.com/pays/guinee-equatoriale/,general,gnq
jeuneafrique,https://www.jeuneafrique.com/pays/centrafrique/,general,caf
jhm,http://www.jhm.fr/,general,fra
journal_adjinakou_benin,https://www.journal-adjinakou-benin.net/,general,ben
journaldebangui,https://www.journaldebangui.com/,general,caf
journalducameroun,https://www.journalducameroun.com/,general,cmr
journaldujura,https://www.journaldujura.ch/,general,che
journaldumali,https://www.journaldumali.com/,general,mli
journaltahalil,http://www.journaltahalil.com/,general,mrt
kababachir,http://www.kababachir.com/,general,gin
kaloumpresse,http://kaloumpresse.com/,general,gin
kangbi_ndara,https://kangbi-ndara.info/,general,caf
kapitalis,http://kapitalis.com/,general,tun
kassataya,https://kassataya.com/,general,mrt
kawarji,https://www.kawarji.com/,general,tun
kewoulo,https://kewoulo.info/,general,sen
koldanews,https://www.koldanews.com/,general,sen
koulouba,https://koulouba.com/,general,mli
l_integration,http://www.l-integration.com/,general,ben
la_croix,https://www.la-croix.com/,general,fra
lacapitale,https://www.lacapitale.be/,general,bel
lacote,https://www.lacote.ch/,general,che
lactualite,https://www.lactualite.mg/,general,mdg
ladepeche,https://www.ladepeche.fr/,general,fra
lagazette_dgi,http://www.lagazette-dgi.com/,general,mdg
lagazettedescomores,http://lagazettedescomores.com/,general,com
lagruyere,https://www.lagruyere.ch/,general,che
lakroa,http://www.lakroa.mg/,general,mdg
laliberte,https://www.laliberte.ch/,general,che
lalibre,https://www.lalibre.be/,general,bel
lalsace,https://www.lalsace.fr/,general,fra
lameuse,https://www.lameuse.be/,general,bel
lamontagne,https://www.lamontagne.fr/,general,fra
lanation,http://www.lanation.dj/,general,dji
lanationbenin,https://lanationbenin.info/,general,ben
lanouvellegazette,https://www.lanouvellegazette.be/,general,bel
lanouvellerepublique,https://www.lanouvellerepublique.fr/,general,fra
lanouvelletribune,https://lanouvelletribune.info/,general,ben
lanouvelletribune,https://lanouvelletribune.net/,general,tgo
lapresse,https://lapresse.tn/,general,tun
lapresse,https://www.lapresse.ca/,general,can
laprosperiteonline,https://laprosperiteonline.net/,general,dji
laprovence,https://www.laprovence.com/,general,fra
laprovince,https://www.laprovince.be/,general,bel
larep,https://www.larep.fr/,general,fra
larepubliquedespyrenees,https://www.larepubliquedespyrenees.fr/,general,fra
latribune,https://www.latribune.fr/,general,fra
lausannecites,https://www.lausannecites.ch/,general,che
lauthentic,http://www.lauthentic.info/,general,mrt
lautomarche,http://lautomarche.com/,general,dza
lavenir,https://www.lavenir.net/,general,bel
laverite,http://www.laverite.mg/,general,mdg
lavieeco,https://www.lavieeco.com/,general,mar
laviesenegalaise,https://www.laviesenegalaise.com/,general,sen
lavoixdedjibouti,http://lavoixdedjibouti.info/,general,dji
lavoixdelanation,https://lavoixdelanation.info/,general,tgo
lavoixdunord,https://www.lavoixdunord.fr/,general,fra
lavoixdupaysan,https://www.lavoixdupaysan.net/,general,cmr
lci,https://www.lci.fr/,general,fra
leaders,https://www.leaders.com.tn/,general,tun
leberry,https://www.leberry.fr/,general,fra
lebledparle,https://www.lebledparle.com/,general,cmr
lecalame,http://www.lecalame.info/,general,mrt
lecanardenchaine,https://www.lecanardenchaine.fr/,general,fra
lecho,https://www.lecho.be/,general,bel
lechorepublicain,https://www.lechorepublicain.fr/,general,fra
leconomiste,https://www.leconomiste.com/,general,mar
leconomistebenin,https://leconomistebenin.com/,general,ben
leconomistedufaso,https://www.leconomistedufaso.bf/,general,bfa
leconomistemaghrebin,https://www.leconomistemaghrebin.com/,general,tun
lecourrier,https://lecourrier.ch/,general,che
ledauphine,https://www.ledauphine.com/,general,fra
lefaso,https://lefaso.net/,general,bfa
lefigaro,https://www.lefigaro.fr/,general,fra
lejdc,https://www.lejdc.fr/,general,fra
lejdd,https://www.lejdd.fr/,general,fra
lejecos,https://www.lejecos.com/,general,sen
lejourdalgerie,http://www.lejourdalgerie.com/,general,dza
lejsl,https://www.lejsl.com/,general,fra
lelynx,http://www.lelynx.net/,general,gin
lematin,https://lematin.ht/,general,hti
lematin,https://www.lematin.ch/,general,che
lematin,https://lematin.ma/,general,mar
lematindalgerie,https://www.lematindalgerie.com/,general,dza
lematindz,https://www.lematindz.net/,general,dza
