name,homeurl,domain,country
nobat,http://www.nobat.com/,general,ind
nutansaurashtra,https://www.nutansaurashtra.com/,general,ind
oneindia,https://gujarati.oneindia.com/,general,ind
ourvadodaragujarati,https://ourvadodaragujarati.com/,general,ind
pallavnidunia,https://pallavnidunia.in/,general,ind
phulchhab,https://www.phulchhab.com,general,ind
porbandartimes,https://www.porbandartimes.com/,general,ind
pratilipi,https://gujarati.pratilipi.com/,general,ind
ptndigitalmedia,http://ptndigitalmedia.com/,general,ind
punchnamu,https://www.punchnamu.com/,general,ind
rajkotmirrornews,http://rajkotmirrornews.com/,general,ind
rakhewaldaily,https://rakhewaldaily.com/,general,ind
readgujarati,http://www.readgujarati.com/,general,ind
revoi,https://www.revoi.in/,general,ind
ruchirgupta,http://www.ruchirgupta.com,general,ind
rutmandal,http://rutmandal.info/guj/,general,ind
sadhanaweekly,https://www.sadhanaweekly.com/,general,ind
safalkisan,https://www.safalkisan.com,general,ind
sambhaavmetro,https://epaper.sambhaavmetro.com/,general,ind
sanampatel,http://sanampatel.com,general,ind
sandesh,http://sandesh.com/,general,ind
sanjsamachar,http://sanjsamachar.net,general,ind
sardargurjari,http://www.sardargurjari.com/,general,ind
satyaday,https://www.satyaday.com/,general,ind
saurashtrasatya,http://saurashtrasatya.com/,general,ind
shwetsamachar,http://www.shwetsamachar.com/,general,ind
snehrashmi,http://snehrashmi.com,general,ind
sportsmirror,https://sportsmirror.in/,general,ind
staynews,https://staynews.in/,general,ind
sunvillasamachar,https://sunvillasamachar.com/,general,ind
suvichardhara,https://www.suvichardhara.com/,general,ind
swargarohan,https://www.swargarohan.org/,general,ind
tapimitra,https://tapimitra.com/,general,ind
trishulnews,https://trishulnews.com/,general,ind
tv9gujarati,tv9gujarati.in,general,ind
tvreport18,https://tvreport18.com/,general,ind
unistica,https://gu.unistica.com/,general,ind
unitinal,https://gu.unitinal.com/,general,ind
urmisaagar,http://urmisaagar.com,general,ind
vanchvajevu,https://www.vanchvajevu.com/,general,ind
vandeindia,http://www.vandeindia.com,general,ind
vgnews,https://vgnews.in/,general,ind
vtvgujarati,https://www.vtvgujarati.com/,general,ind
vyaaparsamachar,https://www.vyaapaarsamachar.com/,general,ind
webdunia,https://gujarati.webdunia.com/,general,ind
westerntimesnews,https://westerntimesnews.in/,general,ind
wordpress,https://muslimsandesh.wordpress.com/,general,ind
wowowfaucet,https://www.wowowfaucet.com/gu,general,ind
yashagathagujaratni,https://yashagathagujaratni.com,general,ind
yashpaljadeja,http://www.yashpaljadeja.com,general,ind
