name,homeurl,domain,country
pyhajokiseutu,https://www.pyhajokiseutu.fi/,general,fin
raahenseutu,https://www.raahenseutu.fi/,general,fin
rannikkoseutu,https://www.rannikkoseutu.fi/,general,fin
rantalakeus,https://www.rantalakeus.fi/,general,fin
rantapohja,https://www.rantapohja.fi/,general,fin
ruovesi_lehti,https://www.ruovesi-lehti.fi/,general,fin
satakunnankansa,https://www.satakunnankansa.fi/,general,fin
satakunnanviikko,http://www.satakunnanviikko.fi/,general,fin
savonsanomat,https://www.savonsanomat.fi/,general,fin
savonsanomat,https://www.savonsanomat.fi/iisalmensanomat/,general,fin
seinajoensanomat,https://www.seinajoensanomat.fi/,general,fin
seiska,https://www.seiska.fi/,general,fin
sievilainenlehti,http://sievilainenlehti.fi/,general,fin
siikajokilaakso,https://www.siikajokilaakso.fi/,general,fin
sipoonsanomat,https://www.sipoonsanomat.fi/,general,fin
sisa_savolehti,https://www.sisa-savolehti.fi/,general,fin
soisalonseutu,https://www.soisalonseutu.fi/,general,fin
somerolehti,https://www.somerolehti.fi/,general,fin
sss,https://www.sss.fi/,general,fin
stara,https://www.stara.fi/,general,fin
suomenkuvalehti,https://suomenkuvalehti.fi/,general,fin
suomenmaa,https://www.suomenmaa.fi/,general,fin
suupohjansanomat,https://www.suupohjansanomat.fi/,general,fin
suurkeuruu,https://www.suurkeuruu.fi/etusivu,general,fin
sydansatakunta,https://www.sydansatakunta.fi/,general,fin
tiedonantaja,https://www.tiedonantaja.fi/,general,fin
tilannehuone,http://www.tilannehuone.fi/,general,fin
tivi,https://www.tivi.fi/,general,fin
ts,https://www.ts.fi/,general,fin
turuntienoo,https://www.turuntienoo.fi/,general,fin
tyrvaansanomat,https://www.tyrvaansanomat.fi/,general,fin
ulvilanseutu,http://www.ulvilanseutu.fi/,general,fin
urjalansanomat,http://www.urjalansanomat.fi/,general,fin
uudenkaupunginsanomat,https://www.uudenkaupunginsanomat.fi/,general,fin
uusimaa,https://www.uusimaa.fi/,general,fin
uusipori,http://www.uusipori.fi/,general,fin
uusisuomi,https://www.uusisuomi.fi/,general,fin
uutis_jousi,https://www.uutis-jousi.fi/,general,fin
uutisvuoksi,https://uutisvuoksi.fi/,general,fin
vakka,https://www.vakka.fi/,general,fin
valkeakoskensanomat,https://www.valkeakoskensanomat.fi/etusivu,general,fin
vantaansanomat,https://www.vantaansanomat.fi/,general,fin
verkkouutiset,https://www.verkkouutiset.fi/,general,fin
viikkopk,https://www.viikkopk.fi/,general,fin
viikkosavo,https://www.viikkosavo.fi/,general,fin
viikkoset,https://www.viikkoset.fi/,general,fin
viiskunta,https://www.viiskunta.fi/,general,fin
ylakarjala,https://www.ylakarjala.fi/,general,fin
ylasatakunta,https://ylasatakunta.fi/,general,fin
