name,homeurl,domain,country
saptahiksakal,http://www.saptahiksakal.com,general,ind
sarkarnama,https://www.sarkarnama.in/,general,ind
sevayog,http://sevayog.org,general,ind
shivner,http://www.shivner.com/,general,ind
sindhureporterlive,https://www.sindhureporterlive.com/,general,ind
smartdost,http://www.smartdost.in/,general,ind
tadkamarathi,https://tadkamarathi.com/,general,ind
tajibatmi,http://www.tajibatmi.com/,general,ind
tarunbharat,https://www.tarunbharat.com/,general,ind
tarungarjana,http://www.tarungarjana.com/,general,ind
techvarta,http://www.techvarta.com/,general,ind
timesnowmarathi,https://www.timesnowmarathi.com/,general,ind
thewire,https://marathi.thewire.in/,general,ind
thinkmaharashtra,https://thinkmaharashtra.com/,general,ind
thinknonsense,http://www.thinknonsense.com/,general,ind
thodkyaat,https://www.thodkyaat.com/,general,ind
tv9marathi,https://www.tv9marathi.com/,general,ind
vaibhavbhosale,http://www.vaibhavbhosale.com,general,ind
wahcricket,https://marathi.wahcricket.com/,general,ind
webduina,https://marathi.webdunia.com/,general,ind
wegwannews,https://www.wegwannews.com/,general,ind
wordpress,http://mitraho.wordpress.com,general,ind
wowmarathi,https://wowmarathi.com,general,ind
yuvrajpardeshi,http://www.yuvrajpardeshi.com,general,ind
zeemarathi,https://zeemarathi.zee5.com/mr/,general,ind
zeenews,https://zeenews.india.com/marathi,general,ind
zunjarneta,http://www.zunjarneta.com/,general,ind
